LDC	TEDL15_EVAL_15912	Roth Capital	ENG_DF_001470_20150628_F001000CZ:15460-15471	m.02phsq9	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_04294	FSLR	ENG_DF_001470_20150628_F001000CZ:15493-15496	m.02qtxhn	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_10272	China	ENG_DF_001470_20150628_F001000CZ:1551-1555	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_21661	Roth	ENG_DF_001470_20150628_F001000CZ:15674-15677	m.02phsq9	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_05601	Boz	ENG_DF_001470_20150628_F001000CZ:1646-1648	NIL01197	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_22398	8thdimension	ENG_DF_001470_20150628_F001000CZ:1770-1781	NIL00065	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_05233	ArrowHd	ENG_DF_001470_20150628_F001000CZ:179-185	NIL01124	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_21865	Boz	ENG_DF_001470_20150628_F001000CZ:2107-2109	NIL01197	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_15084	Greece	ENG_DF_001470_20150628_F001000CZ:2144-2149	m.035qy	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_14065	Europe	ENG_DF_001470_20150628_F001000CZ:2161-2166	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_32124	China	ENG_DF_001470_20150628_F001000CZ:2178-2182	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_03106	China	ENG_DF_001470_20150628_F001000CZ:229-233	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_29798	forestg	ENG_DF_001470_20150628_F001000CZ:2510-2516	NIL00553	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_05335	China	ENG_DF_001470_20150628_F001000CZ:2883-2887	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25848	China	ENG_DF_001470_20150628_F001000CZ:2894-2898	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_28007	China	ENG_DF_001470_20150628_F001000CZ:3006-3010	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_20470	Eysteinh	ENG_DF_001470_20150628_F001000CZ:3062-3069	NIL03448	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_10407	eu	ENG_DF_001470_20150628_F001000CZ:3124-3125	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_24936	forestg	ENG_DF_001470_20150628_F001000CZ:3215-3221	NIL00553	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_09681	The People's Bank of China	ENG_DF_001470_20150628_F001000CZ:329-354	m.0d1lb	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_26774	Greece	ENG_DF_001470_20150628_F001000CZ:3468-3473	m.035qy	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_30916	China	ENG_DF_001470_20150628_F001000CZ:350-354	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_18701	US	ENG_DF_001470_20150628_F001000CZ:3601-3602	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_31385	Europe	ENG_DF_001470_20150628_F001000CZ:3631-3636	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_00443	China	ENG_DF_001470_20150628_F001000CZ:3647-3651	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_09191	China	ENG_DF_001470_20150628_F001000CZ:3707-3711	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_21574	vidarslien	ENG_DF_001470_20150628_F001000CZ:3765-3774	NIL01522	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_21194	Chinese	ENG_DF_001470_20150628_F001000CZ:4041-4047	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_13867	European	ENG_DF_001470_20150628_F001000CZ:4201-4208	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_07038	US	ENG_DF_001470_20150628_F001000CZ:4250-4251	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_02400	forestg	ENG_DF_001470_20150628_F001000CZ:4300-4306	NIL00553	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_19504	fed	ENG_DF_001470_20150628_F001000CZ:4638-4640	m.05m_zbq	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_03825	China	ENG_DF_001470_20150628_F001000CZ:4788-4792	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_14344	China	ENG_DF_001470_20150628_F001000CZ:4841-4845	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_07227	Apple	ENG_DF_001470_20150628_F001000CZ:4881-4885	m.0k8z	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_07532	vidarslien	ENG_DF_001470_20150628_F001000CZ:4919-4928	NIL01522	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_29199	Iran	ENG_DF_001470_20150628_F001000CZ:5383-5386	m.03shp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_22809	China	ENG_DF_001470_20150628_F001000CZ:55-59	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_02339	alex_iff	ENG_DF_001470_20150628_F001000CZ:5565-5572	NIL00541	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_16761	US	ENG_DF_001470_20150628_F001000CZ:6209-6210	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_31925	CSIQ	ENG_DF_001470_20150628_F001000CZ:6716-6719	m.0gmbr3x	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_27327	JKS	ENG_DF_001470_20150628_F001000CZ:6725-6727	NIL01560	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_24005	CSIQ	ENG_DF_001470_20150628_F001000CZ:6865-6868	m.0gmbr3x	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_07755	JKS	ENG_DF_001470_20150628_F001000CZ:6874-6876	NIL01560	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_00251	8thdimension	ENG_DF_001470_20150628_F001000CZ:7115-7126	NIL00065	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_24083	Chinese	ENG_DF_001470_20150628_F001000CZ:718-724	m.0d05w3	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_07481	alex_iff	ENG_DF_001470_20150628_F001000CZ:7748-7755	NIL00541	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_20726	SUNE	ENG_DF_001470_20150628_F001000CZ:8424-8427	m.03p2mzz	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_12600	SCTY	ENG_DF_001470_20150628_F001000CZ:8430-8433	m.03bzk3g	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_17561	CSIQ	ENG_DF_001470_20150628_F001000CZ:8639-8642	m.0gmbr3x	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_30804	8thdimension	ENG_DF_001470_20150628_F001000CZ:8852-8863	NIL00065	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_08284	Texas	ENG_DF_001470_20150628_F001000CZ:9315-9319	m.07b_l	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_03769	Austin	ENG_DF_001470_20150628_F001000CZ:9339-9344	m.0vzm	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_28691	Austin Energy	ENG_DF_001470_20150628_F001000CZ:9339-9351	m.097c54	ORG	NAM	1.0	Y	N	N
LDC	TEDL15_EVAL_18973	Shalabi	ENG_DF_001470_20150628_F001000CZ:9961-9967	NIL03260	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_11394	Blatter	ENG_DF_001471_20150528_F001000D2:10035-10041	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_11717	UN	ENG_DF_001471_20150528_F001000D2:10323-10324	m.07t65	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_17046	Blatter	ENG_DF_001471_20150528_F001000D2:10343-10349	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_04285	Don't panic	ENG_DF_001471_20150528_F001000D2:10508-10518	NIL00932	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_26160	vrDrew	ENG_DF_001471_20150528_F001000D2:1069-1074	NIL01967	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_31042	germany	ENG_DF_001471_20150528_F001000D2:11063-11069	m.0345h	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_31242	US	ENG_DF_001471_20150528_F001000D2:11129-11130	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_28549	england	ENG_DF_001471_20150528_F001000D2:11169-11175	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_03026	russia	ENG_DF_001471_20150528_F001000D2:11245-11250	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_06554	europe	ENG_DF_001471_20150528_F001000D2:11312-11317	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_31635	qatar	ENG_DF_001471_20150528_F001000D2:11391-11395	m.0697s	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_10259	United States	ENG_DF_001471_20150528_F001000D2:1146-1158	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_20472	United States Justice Department	ENG_DF_001471_20150528_F001000D2:1146-1177	m.0dtj5	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15826	qatar	ENG_DF_001471_20150528_F001000D2:11547-11551	m.0697s	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_08643	england	ENG_DF_001471_20150528_F001000D2:11569-11575	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_16503	australia	ENG_DF_001471_20150528_F001000D2:11578-11586	m.0chghy	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25434	australia	ENG_DF_001471_20150528_F001000D2:11626-11634	m.0chghy	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_06954	new zealand	ENG_DF_001471_20150528_F001000D2:11636-11646	m.0ctw_b	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_10490	Eraserhead	ENG_DF_001471_20150528_F001000D2:11729-11738	NIL00957	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_29843	MacNut	ENG_DF_001471_20150528_F001000D2:118-123	NIL01073	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_30606	England	ENG_DF_001471_20150528_F001000D2:11841-11847	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_29248	Germany	ENG_DF_001471_20150528_F001000D2:11981-11987	m.0345h	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_21051	Blatter	ENG_DF_001471_20150528_F001000D2:12021-12027	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_07388	South Africa	ENG_DF_001471_20150528_F001000D2:12039-12050	m.0hzlz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15691	Africa	ENG_DF_001471_20150528_F001000D2:12045-12050	m.0dg3n1	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_02069	Happybunny	ENG_DF_001471_20150528_F001000D2:12132-12141	NIL00157	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_17906	FIFA	ENG_DF_001471_20150528_F001000D2:1216-1219	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25127	England	ENG_DF_001471_20150528_F001000D2:12253-12259	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_13929	Russia	ENG_DF_001471_20150528_F001000D2:12302-12307	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_09839	Russia	ENG_DF_001471_20150528_F001000D2:12347-12352	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_23276	Europe	ENG_DF_001471_20150528_F001000D2:1245-1250	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_05607	FIFA	ENG_DF_001471_20150528_F001000D2:1259-1262	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_19638	Africa	ENG_DF_001471_20150528_F001000D2:12642-12647	m.0dg3n1	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_21848	vrDrew	ENG_DF_001471_20150528_F001000D2:12681-12686	NIL01967	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_18413	FIFA	ENG_DF_001471_20150528_F001000D2:12837-12840	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25180	European	ENG_DF_001471_20150528_F001000D2:13186-13193	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25230	Switzerland	ENG_DF_001471_20150528_F001000D2:13203-13213	m.06mzp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_13986	Nazis	ENG_DF_001471_20150528_F001000D2:13448-13452	m.05g9h	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_24333	Geneva	ENG_DF_001471_20150528_F001000D2:13559-13564	m.03902	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_20667	Bern	ENG_DF_001471_20150528_F001000D2:13570-13573	m.0d6nx	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_17908	US	ENG_DF_001471_20150528_F001000D2:13748-13749	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_27128	US Justice Department	ENG_DF_001471_20150528_F001000D2:13748-13768	m.0dtj5	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_17315	Revenue Service	ENG_DF_001471_20150528_F001000D2:13774-13788	m.03z19	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_26654	FIFA	ENG_DF_001471_20150528_F001000D2:13940-13943	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15840	Don't panic	ENG_DF_001471_20150528_F001000D2:14188-14198	NIL00932	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_11770	england	ENG_DF_001471_20150528_F001000D2:14469-14475	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_17358	russia	ENG_DF_001471_20150528_F001000D2:14487-14492	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_10434	Qatar	ENG_DF_001471_20150528_F001000D2:14903-14907	m.0697s	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_08125	germany	ENG_DF_001471_20150528_F001000D2:14933-14939	m.0345h	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15648	Europe	ENG_DF_001471_20150528_F001000D2:1494-1499	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_21544	Happybunny	ENG_DF_001471_20150528_F001000D2:15089-15098	NIL00157	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_09424	John Terry	ENG_DF_001471_20150528_F001000D2:1528-1537	m.029f79	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_06358	Luis Suarez	ENG_DF_001471_20150528_F001000D2:1543-1553	m.026f4lr	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_01324	Switzerland	ENG_DF_001471_20150528_F001000D2:15609-15619	m.06mzp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_13338	Blatter	ENG_DF_001471_20150528_F001000D2:15658-15664	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_20218	Blatter	ENG_DF_001471_20150528_F001000D2:15688-15694	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_26162	FIFA	ENG_DF_001471_20150528_F001000D2:15720-15723	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_10724	FIFA	ENG_DF_001471_20150528_F001000D2:15828-15831	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_04433	Blatter	ENG_DF_001471_20150528_F001000D2:15965-15971	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_01848	Sepp Blatter	ENG_DF_001471_20150528_F001000D2:1604-1615	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_19282	Putin	ENG_DF_001471_20150528_F001000D2:16709-16713	m.08193	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_10957	Russia	ENG_DF_001471_20150528_F001000D2:16749-16754	m.06bnz	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15879	QATAR	ENG_DF_001471_20150528_F001000D2:16804-16808	m.0697s	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25706	aaronvan	ENG_DF_001471_20150528_F001000D2:16889-16896	NIL02235	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_08230	European	ENG_DF_001471_20150528_F001000D2:16939-16946	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_14847	Swiss	ENG_DF_001471_20150528_F001000D2:16963-16967	m.06mzp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_01599	Birmingham	ENG_DF_001471_20150528_F001000D2:1697-1706	m.0k33p	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_27823	Swiss	ENG_DF_001471_20150528_F001000D2:17012-17016	m.06mzp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_04081	Barcelona	ENG_DF_001471_20150528_F001000D2:1711-1719	m.01f62	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_00106	Nazi	ENG_DF_001471_20150528_F001000D2:17128-17131	m.05g9h	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_08380	Auschwitz	ENG_DF_001471_20150528_F001000D2:17210-17218	m.0v_x	FAC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_03047	Treblinka	ENG_DF_001471_20150528_F001000D2:17224-17232	m.0bm_s	FAC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15827	Swiss	ENG_DF_001471_20150528_F001000D2:17302-17306	m.06mzp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_28618	Happybunny	ENG_DF_001471_20150528_F001000D2:17413-17422	NIL00157	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_17166	Scepticalscribe	ENG_DF_001471_20150528_F001000D2:1766-1780	NIL00321	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_08718	US	ENG_DF_001471_20150528_F001000D2:17981-17982	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_27653	NAZI	ENG_DF_001471_20150528_F001000D2:18011-18014	m.05g9h	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_12224	Germany	ENG_DF_001471_20150528_F001000D2:18016-18022	m.0345h	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_00975	US	ENG_DF_001471_20150528_F001000D2:18080-18081	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_11713	aaronvan	ENG_DF_001471_20150528_F001000D2:18120-18127	NIL02235	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_25247	Netherlands	ENG_DF_001471_20150528_F001000D2:18409-18419	m.059j2	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_02737	Nazi	ENG_DF_001471_20150528_F001000D2:18479-18482	m.05g9h	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_12236	SS	ENG_DF_001471_20150528_F001000D2:18566-18567	m.06qmk	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_22964	Anne Frank	ENG_DF_001471_20150528_F001000D2:18584-18593	m.03d9rk	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_24299	Happybunny	ENG_DF_001471_20150528_F001000D2:18664-18673	NIL00157	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_10762	ZURICH	ENG_DF_001471_20150528_F001000D2:301-306	m.08966	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_31813	vrDrew	ENG_DF_001471_20150528_F001000D2:3144-3149	NIL01967	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_02200	Swiss	ENG_DF_001471_20150528_F001000D2:315-319	m.06mzp	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_07667	FIFA	ENG_DF_001471_20150528_F001000D2:3267-3270	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_04414	Blatter	ENG_DF_001471_20150528_F001000D2:3383-3389	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_08251	Meister	ENG_DF_001471_20150528_F001000D2:3550-3556	NIL01650	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_25648	Federation	ENG_DF_001471_20150528_F001000D2:3591-3600	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25185	FIFA	ENG_DF_001471_20150528_F001000D2:366-369	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_15126	adroit	ENG_DF_001471_20150528_F001000D2:3685-3690	NIL02703	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_01440	Putin	ENG_DF_001471_20150528_F001000D2:3725-3729	m.08193	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_23438	Blatter	ENG_DF_001471_20150528_F001000D2:3754-3760	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_01366	Scepticalscribe	ENG_DF_001471_20150528_F001000D2:3858-3872	NIL00321	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_21018	impulse462	ENG_DF_001471_20150528_F001000D2:4214-4223	NIL03532	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_02161	US	ENG_DF_001471_20150528_F001000D2:4292-4293	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_32096	Europe	ENG_DF_001471_20150528_F001000D2:4378-4383	m.02j9z	LOC	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_05000	MacNut	ENG_DF_001471_20150528_F001000D2:4498-4503	NIL01073	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_29146	US	ENG_DF_001471_20150528_F001000D2:4819-4820	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_10123	vrDrew	ENG_DF_001471_20150528_F001000D2:4853-4858	NIL01967	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_26771	U.S.	ENG_DF_001471_20150528_F001000D2:506-509	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_18780	US	ENG_DF_001471_20150528_F001000D2:5067-5068	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_32340	FIFA	ENG_DF_001471_20150528_F001000D2:5120-5123	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_11759	US	ENG_DF_001471_20150528_F001000D2:5186-5187	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_20899	New York	ENG_DF_001471_20150528_F001000D2:5296-5303	m.02_286	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_05332	US	ENG_DF_001471_20150528_F001000D2:5350-5351	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_04383	Eraserhead	ENG_DF_001471_20150528_F001000D2:5789-5798	NIL00957	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_17523	FIFA	ENG_DF_001471_20150528_F001000D2:584-587	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_28094	FIFA	ENG_DF_001471_20150528_F001000D2:59-62	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_20022	Happybunny	ENG_DF_001471_20150528_F001000D2:5951-5960	NIL00157	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_18720	USA	ENG_DF_001471_20150528_F001000D2:6677-6679	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_12925	Sepp Blatter	ENG_DF_001471_20150528_F001000D2:668-679	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_05911	FBI	ENG_DF_001471_20150528_F001000D2:6689-6691	m.02_1m	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_22501	Blatter	ENG_DF_001471_20150528_F001000D2:6914-6920	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_31264	FIFA	ENG_DF_001471_20150528_F001000D2:6927-6930	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_03533	UEFA	ENG_DF_001471_20150528_F001000D2:6990-6993	m.07y9k	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_27959	Blatter	ENG_DF_001471_20150528_F001000D2:705-711	m.0bl_l	PER	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_01517	FIFA	ENG_DF_001471_20150528_F001000D2:7106-7109	m.02zm3	ORG	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_25409	b0fh666	ENG_DF_001471_20150528_F001000D2:7277-7283	NIL04064	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_08630	Scepticalscribe	ENG_DF_001471_20150528_F001000D2:7494-7508	NIL00321	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_27027	Eraserhead	ENG_DF_001471_20150528_F001000D2:8504-8513	NIL00957	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_31521	English	ENG_DF_001471_20150528_F001000D2:8742-8748	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_14942	Spanish	ENG_DF_001471_20150528_F001000D2:8862-8868	m.06mkj	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_32142	Qatar	ENG_DF_001471_20150528_F001000D2:9006-9010	m.0697s	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_09153	United States	ENG_DF_001471_20150528_F001000D2:9029-9041	m.09c7w0	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_04735	English	ENG_DF_001471_20150528_F001000D2:9068-9074	m.02jx1	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_01128	Belgium	ENG_DF_001471_20150528_F001000D2:9153-9159	m.0154j	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_08056	Netherlands	ENG_DF_001471_20150528_F001000D2:9161-9171	m.059j2	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_06257	Spain	ENG_DF_001471_20150528_F001000D2:9176-9180	m.06mkj	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_02520	Portugal	ENG_DF_001471_20150528_F001000D2:9182-9189	m.05r4w	GPE	NAM	1.0	N	N	N
LDC	TEDL15_EVAL_00612	Happybunny	ENG_DF_001471_20150528_F001000D2:9223-9232	NIL00157	PER	NAM	1.0	N	N	Y
LDC	TEDL15_EVAL_10153	Russia	ENG_DF_001471_20150528_F001000D2:9895-9900	m.06bnz	GPE	NAM	1.0	N	N	N
